Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,OldestDataDate,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
PNC,47056019000,NYSE,398255000,1483000000,1677000000,1600000000,1624000000,1481000000,1408000000,1344000000,1474000000.0,1999-12-31,33260718.0,39906478.0,41582977.0,53518456.0,51808911.0,80785759.0,88715378.0,114637376.0,37174137.0,56738861.0,46378199.0,44807712.0,45850748.0,37703591.0,31587501.0,40100673.0,44286997.0,45848169.0,51883849.0,55215848.0,43583403.0,48101114.0,31444149.0,32726408.0
PNR,10539163000,NYSE,165113000,152900000,129700000,95000000,115400000,152900000,117600000,148700000,143600000.0,1999-12-31,14947727.0,17482612.0,22388907.0,31161520.0,22878984.0,23777873.0,28768129.0,35348086.0,34498245.0,35724795.0,25167853.0,29039283.0,42590342.0,31213179.0,27606106.0,31165308.0,23867978.0,30892501.0,36268341.0,33816604.0,25276600.0,29453778.0,27171558.0,20695249.0
PNW,8671768000,NYSE,113312000,106663000,-3297000,-23992000,326326000,164312000,16956000,27584000,339798000.0,,10161663.0,13744361.0,20397727.0,15428676.0,17448946.0,13653229.0,13753986.0,24613154.0,17644565.0,18182211.0,20783215.0,18185650.0,18699034.0,14875047.0,19196585.0,14627002.0,17689877.0,15549691.0,12873384.0,18650026.0,15503820.0,19800491.0,21735771.0,35471018.0
PODD,9489386000,NASDAQ,69821000,27300000,23800000,17000000,-5200000,-35000000,27800000,29200000,12600000.0,2007-06-29,21338491.0,25814427.0,32376798.0,8980758.0,12309182.0,14442883.0,8892531.0,34930340.0,9192098.0,7637318.0,6392191.0,13285004.0,8141146.0,8389964.0,9435176.0,7405229.0,8534458.0,16989103.0,7713712.0,14898004.0,10481194.0,16327392.0,10943472.0,7787548.0
POOL,13623680000,NASDAQ,39052000,232250000,101699000,71863000,190055000,307283000,179261000,107609000,184665000.0,1999-12-31,5061963.0,6631666.0,6955996.0,10951597.0,9324020.0,7324986.0,9516555.0,7537926.0,10192487.0,8801334.0,8723648.0,10283313.0,11705162.0,9836741.0,7348356.0,9758871.0,9326595.0,10474103.0,8215582.0,7920252.0,7846974.0,6989257.0,6021115.0,4635602.0
PPG,30699121000,NYSE,235513000,490000000,264000000,238000000,329000000,441000000,18000000,286000000,344000000.0,,21396272.0,26297261.0,32742446.0,33785203.0,32998512.0,27574862.0,32094225.0,32784873.0,22772144.0,32855776.0,19223136.0,27663258.0,33834026.0,26848788.0,21985692.0,29021802.0,31441363.0,29122516.0,35209651.0,47857615.0,28687112.0,29311598.0,22679336.0,27236845.0
PPL,17822812000,NYSE,737089000,112000000,285000000,190000000,174000000,119000000,273000000,134000000,207000000.0,,85966421.0,101398829.0,103931792.0,95026687.0,101691050.0,115302290.0,83305337.0,142507671.0,103467360.0,113555102.0,89452004.0,90436060.0,107839480.0,100907027.0,106860705.0,95275579.0,135239581.0,115261088.0,124473665.0,185332778.0,133403852.0,91830298.0,106197346.0,91529483.0
PRU,34739098000,NYSE,363000000,511000000,1462000000,-558000000,-284000000,-1010000000,-493000000,1208000000,1530000000.0,2002-01-31,16097712.0,28251244.0,35244686.0,28824599.0,47144700.0,52684676.0,38703844.0,82957950.0,33981184.0,28763360.0,33576433.0,40691530.0,39915600.0,41266021.0,36522654.0,32434406.0,37409590.0,50668253.0,30241226.0,49292678.0,44703985.0,38556171.0,40686233.0,37991547.0
PSA,48615612000,NYSE,175829000,578029000,517708000,412360000,2768994000,653850000,513943000,619710000,490091000.0,1999-12-31,8731513.0,14929388.0,19316213.0,14178313.0,20455059.0,18893684.0,23529399.0,23399668.0,23938787.0,17487995.0,17322528.0,20718680.0,17836606.0,16737687.0,15572092.0,11542002.0,16038719.0,19104955.0,13557556.0,16101585.0,14737691.0,14852624.0,15204651.0,10865531.0
PSX,49774293000,NYSE,445288000,1697000000,1961000000,1884000000,5391000000,3167000000,582000000,1273000000,402000000.0,,37039871.0,63531627.0,69964317.0,61933409.0,67317964.0,76366717.0,63027329.0,103614060.0,59663569.0,63911088.0,60634509.0,74071481.0,71812639.0,76728616.0,66211969.0,65767234.0,100459304.0,87481087.0,80881025.0,137082113.0,64978278.0,79946662.0,71119505.0,70549504.0
PTC,17161862000,NASDAQ,118833000,61398000,63504000,75035000,106837000,70476000,89679000,46089000,292943000.0,,7941581.0,16150540.0,19984132.0,14031851.0,16098761.0,17396869.0,13762078.0,16451849.0,14886872.0,13418319.0,12883604.0,21426446.0,12462275.0,18187098.0,16231122.0,13468236.0,14481981.0,17815440.0,17452765.0,13592141.0,12294759.0,16462749.0,18390284.0,20786085.0
PWR,25610201000,NYSE,145199000,165899000,95046000,162572000,155956000,88020000,84641000,104797000,174365000.0,1999-12-31,18732721.0,15573117.0,15858411.0,13828493.0,17426649.0,20398754.0,12981668.0,21033986.0,19473014.0,17954898.0,18416424.0,21113141.0,17318957.0,25215679.0,22428672.0,22206527.0,33387692.0,42936253.0,32084152.0,33636286.0,23900603.0,24230252.0,20974729.0,22337939.0
PXD,57996153000,NYSE,233141000,1102000000,1222000000,1481000000,1984000000,2371000000,2009000000,763000000,1045000000.0,1999-12-31,76078636.0,38126149.0,37039721.0,31783924.0,40703543.0,40436366.0,48940881.0,67153781.0,60055142.0,32459154.0,43283345.0,48450499.0,49315878.0,55546494.0,53102756.0,43412963.0,71981042.0,53377056.0,35868908.0,68405965.0,50357535.0,54942106.0,36174130.0,44963378.0
PYPL,62588285000,NASDAQ,1098040000,1029000000,795000000,921000000,1330000000,-341000000,509000000,801000000,1087000000.0,,166748135.0,264968967.0,424127288.0,266666533.0,392720575.0,491517983.0,180697055.0,276029878.0,288566059.0,255378258.0,325142825.0,343996785.0,275613410.0,265309497.0,340357537.0,263062509.0,318447681.0,380152776.0,371660966.0,433680699.0,671381948.0,285114948.0,276333468.0,434239196.0
QCOM,123329159000,NASDAQ,1116000000,1803000000,1704000000,2235000000,2873000000,3730000000,2934000000,3399000000,2798000000.0,,83231655.0,165396269.0,190540131.0,163276141.0,176555429.0,221680102.0,108899515.0,169566040.0,142248014.0,169127022.0,157125333.0,196725997.0,164712829.0,166082156.0,141857903.0,175172292.0,212654246.0,217840804.0,249563225.0,242240794.0,241754236.0,208517243.0,190560341.0,321182899.0
QRVO,9029297000,NASDAQ,97910000,-43580000,-138416000,-15931000,188615000,68884000,212275000,216263000,319189000.0,2015-02-27,13591264.0,26453165.0,27842022.0,21900675.0,24087096.0,31693751.0,21049475.0,27946198.0,29971633.0,24088515.0,24965474.0,29275431.0,26297949.0,30093312.0,29174405.0,24599882.0,30316323.0,35487441.0,22880133.0,28207623.0,33011826.0,26767131.0,29311972.0,35061349.0
RCL,22210198000,NYSE,256173000,458761000,-47910000,-500206000,32968000,-521582000,-1167142000,-1356968000,-1424554000.0,1999-12-31,38073107.0,59288228.0,55139738.0,69004385.0,93201266.0,85777473.0,53148644.0,86941632.0,78081988.0,76502413.0,71390848.0,109254339.0,160048510.0,166111884.0,178744798.0,142533813.0,148600425.0,92059230.0,49424798.0,99693407.0,90313207.0,83067213.0,111514066.0,88542485.0
REG,10855365000,NASDAQ,181057000,86782000,97281000,95263000,87578000,104796000,195228000,67859000,117406000.0,,13915895.0,18427236.0,28641338.0,16756336.0,20095038.0,20547725.0,11884728.0,23759527.0,16814932.0,19690447.0,21728277.0,17345725.0,22891157.0,21397363.0,18876259.0,13623241.0,21026437.0,24380041.0,15088547.0,23567899.0,21522275.0,19181466.0,18327444.0,18544262.0
REGN,91586879000,NASDAQ,106741000,968400000,817800000,1197100000,1315700000,852100000,973500000,2229000000,1632200000.0,1999-12-31,4786662.0,8085604.0,11811041.0,13083044.0,14710874.0,12550734.0,8863888.0,15598976.0,12342215.0,12419752.0,12466011.0,14472057.0,15486460.0,20754110.0,12449106.0,10329062.0,16784945.0,14654597.0,11866287.0,15750284.0,14595945.0,16058449.0,16069639.0,16067375.0
RF,15520757000,NYSE,938377000,581000000,612000000,685000000,429000000,583000000,548000000,438000000,651000000.0,1999-12-31,123802736.0,162122679.0,152070974.0,140512886.0,186811873.0,229298252.0,191386815.0,437745302.0,134033434.0,150626297.0,155326089.0,124228856.0,213306879.0,182209066.0,138187703.0,151384422.0,152592139.0,173403773.0,197069850.0,232356384.0,188385676.0,253707797.0,170533579.0,137757788.0
RHI,8177852000,NYSE,107082000,106292000,122005000,147653000,166206000,175821000,168239000,167944000,170871000.0,1999-12-31,9573205.0,13960442.0,16765875.0,27225940.0,20337293.0,24106510.0,17135675.0,24210595.0,18817152.0,19345544.0,15639233.0,20009199.0,31121228.0,19227262.0,17696825.0,20147814.0,24740942.0,21849219.0,19188747.0,16341221.0,18852655.0,23882335.0,17095443.0,14718118.0
RJF,21191199000,NYSE,208842000,369000000,427000000,509000000,439000000,301000000,323000000,446000000,429000000.0,,9508028.0,18088812.0,15523052.0,17522487.0,23329469.0,28291893.0,30581012.0,45934753.0,20605258.0,31736224.0,26065719.0,27706268.0,33264002.0,21119104.0,16984481.0,22492414.0,29253771.0,26574119.0,28262840.0,28929129.0,24683412.0,27710389.0,23279325.0,18691448.0
RL,7299055000,NYSE,40388000,132100000,32300000,216500000,150500000,123400000,24400000,217700000,193300000.0,1999-12-31,9731507.0,13444116.0,21503966.0,19517573.0,19102501.0,22114583.0,16261552.0,19498188.0,22014232.0,17323630.0,17605614.0,21014328.0,18985900.0,24226105.0,23142615.0,14698984.0,22866029.0,27148350.0,17860188.0,25676160.0,27165839.0,16319470.0,16493035.0,21987799.0
RMD,20774285000,NYSE,147085000,229664000,232500000,224914000,210478000,195061000,179012000,201751000,203613000.0,1999-12-31,21570804.0,39087087.0,37291081.0,11977010.0,13539636.0,15234185.0,9232041.0,13235475.0,12602544.0,14178147.0,11682816.0,10078218.0,11910842.0,9413857.0,10394354.0,10636648.0,14089827.0,12813809.0,9750330.0,13549457.0,13073587.0,11737991.0,9496971.0,11189872.0
ROK,33513851000,NYSE,114860000,400200000,300300000,384000000,338900000,297900000,53900000,241500000,78500000.0,,10000506.0,15243549.0,19653375.0,12229480.0,16335561.0,16309837.0,14397520.0,16315542.0,11555586.0,15806516.0,13883538.0,16905225.0,13719369.0,16373794.0,14982779.0,18567474.0,26438488.0,28588047.0,12266666.0,16549918.0,13656054.0,14550103.0,12402740.0,13265154.0
ROL,17640493000,NYSE,484097000,110143000,88234000,88233000,107622000,101620000,73766000,71215000,93853000.0,,30880028.0,92209955.0,28503133.0,31495981.0,29543153.0,36476652.0,25784492.0,32023977.0,27441594.0,24302115.0,35047660.0,35179881.0,32426426.0,25392371.0,31103360.0,31898707.0,29648167.0,40965897.0,24520809.0,38076641.0,38064164.0,53418963.0,50300174.0,31054140.0
ROP,53559316000,NASDAQ,106711000,364900000,283100000,1928400000,327000000,268800000,2020500000,287800000,289500000.0,1999-12-31,4340466.0,7498851.0,6798607.0,9690949.0,10366901.0,11381212.0,9745062.0,15463849.0,10134893.0,9526724.0,6632742.0,11672983.0,13643308.0,12180655.0,8985569.0,9319212.0,14591782.0,14630337.0,13383581.0,9964965.0,10412491.0,11281897.0,8661907.0,7584388.0
ROST,39413379000,NASDAQ,338632000,446319000,371191000,447043000,342036000,384517000,338445000,366822000,385030000.0,1999-12-31,26885133.0,42348976.0,58242043.0,40537297.0,54757754.0,54710911.0,34325615.0,60971803.0,44549695.0,40693136.0,46623228.0,71245510.0,47873927.0,51911995.0,59728708.0,50005512.0,79734011.0,124171248.0,55100999.0,67935474.0,57857393.0,57575009.0,37451485.0,48517295.0
RSG,46889005000,NYSE,316326000,427400000,383900000,346786000,416900000,371900000,352000000,313105000,350300000.0,,14625684.0,19903904.0,24192794.0,20668152.0,21742511.0,27019044.0,20726466.0,33687119.0,31150382.0,32674145.0,20420835.0,29674435.0,27101382.0,24577364.0,22141320.0,17594680.0,25308766.0,32743694.0,23010280.0,28443080.0,33628019.0,24727612.0,19021165.0,19033585.0
RTX,106616111000,NYSE,1455510000,1327000000,1426000000,1422000000,1387000000,1304000000,1084000000,686000000,1393000000.0,,110597185.0,212357646.0,126852835.0,165753942.0,100519406.0,87674793.0,75707212.0,112697723.0,81308415.0,103809638.0,83644108.0,89488262.0,107046685.0,120968055.0,90898736.0,89789656.0,95275642.0,119810294.0,102357457.0,161941563.0,133340528.0,122371553.0,107095917.0,99973527.0
RVTY,13139689000,NYSE,124135000,35559000,569475000,127658000,85347000,179212000,176962000,190184000,127738000.0,1999-12-31,7404589.0,14215592.0,14783175.0,14922372.0,17897452.0,19847332.0,13359473.0,18226685.0,18381345.0,17503516.0,14595780.0,20967576.0,16089850.0,16069278.0,17733148.0,13058997.0,13925675.0,19935189.0,14262212.0,15966122.0,16548054.0,23679222.0,26068676.0,17908116.0
SBAC,21990910000,NASDAQ,108383000,203648000,101217000,103281000,100009000,69516000,188623000,48902000,47798000.0,1999-12-31,10882409.0,14818398.0,18609573.0,23157802.0,18249438.0,18393580.0,10983112.0,20620920.0,16909638.0,14048262.0,12421267.0,16155479.0,19126793.0,11358422.0,11702392.0,9896769.0,16250287.0,14668279.0,13497877.0,16086341.0,12833759.0,18183329.0,12270793.0,10684326.0
SBUX,107266720000,NASDAQ,1145400000,1141700000,908300000,855200000,878300000,912900000,674500000,815900000,1764400000.0,,72445119.0,113133545.0,127095831.0,131344332.0,151111110.0,157237331.0,96603139.0,132246886.0,123055082.0,128337103.0,130723086.0,162110765.0,158238943.0,203544072.0,129831852.0,118100865.0,181508893.0,291689299.0,194584347.0,249626961.0,161927190.0,218172928.0,136730749.0,161032052.0
SCHW,97830035000,NYSE,1770220000,1294000000,1603000000,1968000000,2020000000,1793000000,1402000000,1580000000,1526000000.0,1999-12-31,147766871.0,180881069.0,185333335.0,239397152.0,266823318.0,349902966.0,471824078.0,1028072615.0,128464237.0,204057290.0,131668283.0,145951573.0,191799358.0,145713968.0,166148013.0,133727758.0,191332752.0,169980982.0,202218451.0,179558114.0,150876979.0,197926240.0,116209137.0,103326670.0
SEDG,6990544000,NASDAQ,56558000,119510000,138378000,20829000,24743000,15084000,33123000,40954000,53048000.0,2015-04-30,27047878.0,34623752.0,46050571.0,22204206.0,24220592.0,24772828.0,18392208.0,26252864.0,25643120.0,18874324.0,18462652.0,26425604.0,25948142.0,19731085.0,27158157.0,18120927.0,17568883.0,18757671.0,17604743.0,30360048.0,18491290.0,20342202.0,25754011.0,14278572.0
SEE,4345650000,NYSE,145000000,99100000,61900000,94300000,134200000,113900000,149200000,180900000,107700000.0,,22032533.0,35276071.0,54209074.0,30456119.0,30809739.0,29992486.0,19340346.0,24720208.0,25320975.0,19932151.0,17981296.0,29436683.0,22282808.0,22513258.0,24637874.0,15933439.0,20722103.0,18542548.0,12488459.0,23137113.0,20383288.0,18942683.0,17035736.0,19656874.0
SHW,64896688000,NYSE,257149000,793700000,477400000,386300000,685100000,577900000,370800000,304000000,502200000.0,,16662476.0,25184246.0,30283651.0,31155355.0,28428333.0,30255534.0,27369220.0,33685050.0,31328138.0,34907969.0,24465104.0,35060120.0,33494685.0,30319398.0,34589561.0,35556453.0,36277828.0,40324244.0,36665115.0,36144628.0,27403275.0,39946671.0,22881766.0,23972631.0
SJM,11572512000,NYSE,102131000,183600000,-600700000,208500000,191100000,109800000,202100000,69700000,206000000.0,1999-12-31,16197274.0,32968198.0,19735250.0,15433043.0,19806790.0,22008260.0,13347510.0,22694144.0,19926015.0,16960670.0,14738089.0,18663846.0,15364159.0,16457359.0,19020288.0,14496354.0,22240545.0,23336874.0,13505409.0,22079651.0,14683349.0,16171967.0,15851457.0,16853088.0
SLB,84489748000,NYSE,1421190000,1033000000,934000000,1064000000,907000000,959000000,510000000,601000000,550000000.0,1999-12-31,93219930.0,167352577.0,167910521.0,239438945.0,195321391.0,224966239.0,172684871.0,241434296.0,164300821.0,198195688.0,211166298.0,283752313.0,354114977.0,246125489.0,242641297.0,247152421.0,344193494.0,273842137.0,244638666.0,469593058.0,288611463.0,338022261.0,201979106.0,250620592.0
SNA,13607477000,NYSE,52916000,264000000,248700000,238900000,223900000,231500000,217400000,223700000,196200000.0,,3115798.0,4610294.0,4361823.0,5693840.0,5784745.0,6529336.0,6541305.0,6969808.0,6376544.0,5446348.0,6043896.0,5461926.0,6905149.0,6743039.0,5682290.0,5836538.0,6585842.0,6965861.0,9497703.0,9540658.0,7366134.0,5815470.0,7040476.0,8006478.0
SNPS,74819240000,NASDAQ,152084000,336252000,272910000,271536000,153500000,222626000,294781000,313687000,201447000.0,,10116758.0,15982117.0,16204312.0,17736100.0,23343500.0,25235000.0,12059917.0,19060336.0,17511027.0,12647881.0,20159635.0,17569153.0,24616232.0,24638729.0,24654064.0,16338181.0,19355133.0,23419725.0,19249119.0,23915428.0,18368875.0,18682957.0,19417254.0,12161030.0
SO,73612124000,NYSE,1090550000,838000000,862000000,-238000000,1472000000,1107000000,1032000000,16000000,1101000000.0,1999-12-31,63888450.0,82795167.0,71455081.0,80105448.0,92368131.0,91998399.0,68914251.0,120865612.0,78204828.0,74655529.0,105221907.0,94322359.0,96023063.0,82450184.0,82909698.0,87324129.0,105981752.0,112439366.0,115552813.0,126455479.0,132940722.0,111604821.0,106252436.0,86316942.0
SPG,40559620000,NYSE,327191000,487177000,452661000,772748000,539872000,497577000,427464000,573730000,680770000.0,1999-12-31,18268729.0,35034254.0,29531815.0,26862136.0,35143108.0,31094816.0,22964430.0,44619901.0,27684709.0,32162580.0,34499287.0,37794572.0,42526059.0,47418173.0,37716176.0,33023695.0,52011063.0,50701697.0,36907864.0,51540947.0,43987410.0,41583853.0,49997645.0,47844625.0
SPGI,116951228000,NYSE,318200000,511000000,795000000,433000000,608000000,972000000,1235000000,675000000,797000000.0,,11453765.0,22935055.0,23474658.0,27951190.0,24791877.0,23721622.0,21274287.0,34878142.0,24825358.0,28679690.0,34688530.0,39141789.0,38397534.0,40420648.0,36497744.0,35759198.0,58708855.0,68282875.0,35548153.0,70650586.0,45115852.0,32298683.0,25648808.0,29160641.0
SRE,44624163000,NYSE,629307000,615000000,980000000,449000000,496000000,571000000,623000000,615000000,-637000000.0,,39784805.0,49656600.0,34906795.0,20170275.0,22828970.0,29987329.0,21821945.0,36350347.0,24531209.0,23443090.0,23441306.0,25900420.0,30451208.0,29096560.0,24985705.0,29878851.0,36171693.0,32352015.0,30717560.0,47945617.0,28007837.0,38160090.0,33071407.0,35208878.0
STE,22130985000,NYSE,98781000,123554000,187225000,123828000,-315285000,111262000,52261000,143623000,69811000.0,1999-12-31,4795197.0,7141002.0,7537530.0,8076369.0,9562671.0,10883134.0,6701477.0,12137319.0,13197971.0,8389510.0,11569582.0,13146796.0,11489102.0,17366905.0,11140944.0,8401066.0,11643595.0,10393863.0,8391881.0,11319146.0,10080529.0,9464743.0,8713971.0,10317857.0
STLD,17346241000,NASDAQ,165644000,812107000,637310000,634864000,914325000,1209554000,1103931000,1090505000,990763000.0,1999-12-31,14144712.0,29150852.0,27898704.0,24357684.0,36566214.0,35223179.0,33853407.0,51496387.0,29827333.0,35635439.0,79384671.0,30664911.0,38958605.0,38466875.0,35625069.0,36105061.0,46527402.0,50120004.0,41672346.0,61593923.0,41296288.0,52380837.0,37328440.0,35890344.0
STT,20902783000,NYSE,318640000,763000000,549000000,733000000,690000000,747000000,604000000,697000000,714000000.0,1999-12-31,31549967.0,41986896.0,48668715.0,68091904.0,52776553.0,52318830.0,63227852.0,71783108.0,50932175.0,65388395.0,57609384.0,55644632.0,53274102.0,44724596.0,29086702.0,52181845.0,63914041.0,58356765.0,58824660.0,48831744.0,39941061.0,62615647.0,49305352.0,35676396.0
STX,14331119000,NASDAQ,207848000,-92000000,-433000000,-33000000,29000000,276000000,346000000,501000000,526000000.0,2003-01-31,33478811.0,71394972.0,48431514.0,47084004.0,46628361.0,46815613.0,50278945.0,55716919.0,39485730.0,63916838.0,49512665.0,47748734.0,74127377.0,49591128.0,39165472.0,47017651.0,38404125.0,41118399.0,37981223.0,46646064.0,34903713.0,54218315.0,41191885.0,56461582.0
STZ,43127636000,NYSE,183663000,690000000,135900000,223000000,467700000,-1151200000,389500000,395400000,470800000.0,,19226408.0,15377063.0,18715424.0,22672625.0,23323371.0,27167521.0,21576798.0,24352601.0,20851583.0,42793189.0,22542735.0,20605507.0,22867945.0,20200064.0,22254611.0,18204653.0,22502311.0,25365409.0,19758094.0,17176579.0,21419900.0,23729813.0,21024556.0,22777366.0
SWK,12612361000,NYSE,153230000,177000000,-187800000,-45000000,844600000,87600000,175300000,328100000,414200000.0,1999-12-31,20629296.0,26413369.0,29374130.0,32708087.0,36097246.0,36048352.0,27206615.0,42878352.0,37386534.0,38637900.0,35897287.0,37415393.0,49285814.0,34198137.0,43837984.0,37467242.0,42573788.0,39657362.0,46225310.0,61497774.0,37302004.0,23576083.0,32812921.0,27042038.0
SWKS,15276223000,NASDAQ,159393000,195800000,232800000,309400000,302200000,267300000,305800000,399900000,326300000.0,1999-12-31,17352112.0,34098714.0,35871259.0,30985119.0,33030001.0,52533641.0,30972290.0,37287565.0,43122099.0,35362919.0,48627629.0,43226626.0,45288273.0,41203066.0,41597902.0,33992499.0,45372451.0,56070755.0,38064632.0,44348578.0,41968977.0,38331246.0,42309401.0,45064052.0
SYF,12399127000,NYSE,418183000,569000000,601000000,577000000,703000000,804000000,932000000,813000000,1141000000.0,,50904436.0,74501505.0,69509287.0,87216577.0,111982999.0,159488138.0,101119764.0,142130474.0,90103122.0,129972451.0,108334340.0,94302106.0,139948847.0,99147120.0,88873596.0,127875250.0,149648345.0,150660390.0,127691202.0,189161191.0,122054897.0,127601799.0,118064501.0,95857579.0
SYK,100295565000,NYSE,379778000,738000000,592000000,563000000,816000000,656000000,323000000,662000000,438000000.0,,21630404.0,27783429.0,27630307.0,25599597.0,27107410.0,30363173.0,22612275.0,29045502.0,27033513.0,27220927.0,26818542.0,33215605.0,30599742.0,31047152.0,25610340.0,36688043.0,27672355.0,28999654.0,33280334.0,33201989.0,27765731.0,31874078.0,28831351.0,27251715.0
SYY,32517237000,NYSE,504926000,733736000,429604000,141216000,465568000,509989000,303325000,167441000,378013000.0,1999-12-31,34237496.0,49562955.0,55921163.0,48428364.0,50464858.0,61219365.0,41151330.0,51499127.0,44018900.0,52026544.0,44413104.0,53338831.0,58473877.0,43935580.0,48129506.0,47900213.0,43552721.0,56683129.0,47201990.0,59778653.0,51990325.0,52387323.0,62045213.0,51495742.0
T,103017095000,NYSE,7149000000,4489000000,4228000000,-23517000000,6026000000,4157000000,4810000000,5043000000,5918000000.0,1999-12-31,469606577.0,700377502.0,814176483.0,1286036329.0,804615850.0,858593329.0,777459519.0,660095203.0,563089835.0,777779572.0,824026734.0,803121901.0,1188438554.0,958047375.0,769611142.0,743929199.0,839006489.0,1005004129.0,1264625068.0,911160743.0,981711557.0,1379972110.0,1385300124.0,964582961.0
TAP,12823093000,NYSE,200960000,342400000,72500000,-590500000,216400000,47300000,151500000,80000000,453000000.0,,23360902.0,27410114.0,40348333.0,41850917.0,47529383.0,59825060.0,36081856.0,39878361.0,32401012.0,32156885.0,23196256.0,26738793.0,22234540.0,26459442.0,34794375.0,31384170.0,29806066.0,36935403.0,26617818.0,37278430.0,33067259.0,35572912.0,36612697.0,30444970.0
TDG,47673315000,NYSE,55183000,351000000,304000000,228000000,266000000,238000000,199000000,163000000,209000000.0,,3373732.0,4345660.0,5643529.0,4301809.0,5160579.0,6906957.0,3939630.0,6701770.0,7943582.0,6619024.0,5709521.0,6031324.0,5309820.0,5410808.0,6054621.0,5067686.0,7102667.0,9369473.0,5193128.0,8849980.0,5842337.0,5690932.0,5751918.0,8630175.0
TDY,19267633000,NYSE,47074600,185300000,178700000,226400000,178300000,171300000,212600000,161800000,134100000.0,1999-12-31,2865337.0,6130993.0,6342708.0,5785862.0,5674119.0,6368707.0,3787793.0,4127082.0,3140925.0,4084763.0,3727406.0,5790834.0,6607870.0,5074217.0,4549563.0,5083009.0,6113643.0,8373917.0,5687670.0,6645248.0,3874171.0,4875896.0,4432329.0,4547430.0
TECH,10852099000,NASDAQ,158240000,75484000,70218000,50005000,89555000,61524000,60739000,80173000,69615000.0,1999-12-31,10396984.0,16916333.0,18069193.0,16346128.0,20909380.0,22466407.0,25385443.0,19465587.0,20858568.0,20618915.0,16142424.0,9291828.0,6796916.0,5517295.0,4507858.0,3889232.0,5500287.0,5960347.0,4696397.0,4269197.0,6106873.0,6346915.0,3707310.0,4143188.0
TEL,39016342000,NYSE,313939000,528000000,433000000,397000000,708000000,594000000,560000000,566000000,794000000.0,,17395531.0,26863585.0,35847829.0,27515546.0,31112021.0,30397852.0,27543950.0,39307537.0,35151693.0,39119245.0,30488954.0,41783469.0,29467726.0,27953868.0,27123834.0,30874089.0,32803897.0,34147531.0,31355742.0,54219864.0,28389842.0,37644371.0,25694790.0,34033186.0
TER,14939358000,NASDAQ,154014000,120050000,83531000,172301000,183485000,197787000,161928000,224040000,256718000.0,1999-12-31,16531884.0,31080867.0,31837355.0,36533153.0,37022553.0,39452629.0,28491734.0,37423433.0,30482788.0,33663840.0,31817201.0,33080284.0,42358122.0,38078898.0,37033229.0,35116342.0,40399722.0,34886747.0,35791413.0,40558040.0,34318805.0,54748206.0,32508465.0,27529794.0
TFC,37841551000,NYSE,1331980000,1309000000,1513000000,1681000000,1633000000,1531000000,1415000000,1602000000,1704000000.0,1999-12-31,136978290.0,203122621.0,232996412.0,208988267.0,241402494.0,340378933.0,258145970.0,507576196.0,101483143.0,145713538.0,181429392.0,131950193.0,159101859.0,131958520.0,94838707.0,110475960.0,145249512.0,181818177.0,157745964.0,162537592.0,113345373.0,140879518.0,104318100.0,89279140.0
TFX,8983499000,NYSE,46992200,111335000,76748000,78589000,101895000,105514000,77141000,128079000,199181000.0,,3412712.0,6296179.0,6468701.0,5082790.0,6924901.0,6445766.0,4724066.0,8686117.0,6248009.0,6507600.0,8839600.0,7830562.0,9540000.0,8223536.0,8411427.0,10281551.0,6964362.0,8766394.0,7021968.0,7472775.0,5734729.0,7544600.0,8310429.0,9152129.0
TGT,51418182000,NYSE,461605000,835000000,950000000,876000000,712000000,183000000,1009000000,1544000000,1488000000.0,,66262925.0,81700437.0,134192583.0,83514533.0,155888599.0,115165830.0,51078663.0,74552907.0,62801037.0,66228328.0,83372746.0,142598604.0,66998689.0,76355011.0,98292020.0,66666282.0,142810539.0,180691805.0,73856720.0,95874598.0,78115176.0,85040669.0,87400863.0,82454756.0
TJX,102601097000,NYSE,1144080000,989000000,891000000,1038381000,1062806000,810000000,587000000,940389000,1023000000.0,1999-12-31,54769815.0,101016155.0,124881773.0,78328076.0,103942343.0,115191510.0,77036792.0,112619984.0,112693040.0,107034890.0,103760151.0,132965617.0,104675042.0,102063436.0,126515652.0,115225313.0,122385541.0,198119794.0,131726570.0,194353552.0,131426092.0,133350164.0,135124093.0,163227703.0
TMO,188552020000,NYSE,385950000,1361000000,5338000000,-26000000,1664000000,-26000000,1658000000,1902000000,1828000000.0,1999-12-31,18722368.0,31690582.0,24805860.0,35158964.0,36751580.0,35106383.0,26484535.0,27145720.0,23800807.0,37400225.0,26882264.0,32915278.0,37462509.0,26104271.0,22123101.0,28123659.0,24300800.0,32453235.0,31928543.0,32722625.0,31216571.0,39315856.0,27350472.0,28353395.0
